evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al NO de Petorca,-32.125 ,-71.205,2023-02-12,20:13:38,2023-02-12,23:13:38,58,km,2.7,Ml
20 km al SE de Tongoy,-30.332 ,-71.311,2023-02-12,16:36:58,2023-02-12,19:36:58,50,km,2.5,Ml
19 km al NE de VichuquÃ©n,-34.764 ,-71.851,2023-02-12,15:11:36,2023-02-12,18:11:36,38,km,2.6,Ml
40 km al SO de OllagÃ¼e,-21.494 ,-68.511,2023-02-12,14:30:09,2023-02-12,17:30:09,127,km,3.2,Ml
32 km al SO de Mina Collahuasi,-21.016 ,-68.888,2023-02-12,13:47:39,2023-02-12,16:47:39,107,km,2.7,Ml
31 km al NE de Calama,-22.271 ,-68.722,2023-02-12,11:45:23,2023-02-12,14:45:23,109,km,3.3,Ml
71 km al SO de Mina La Escondida.,-24.647 ,-69.620,2023-02-12,10:50:36,2023-02-12,13:50:36,78,km,3.0,Ml
40 km al SO de OllagÃ¼e,-21.518 ,-68.483,2023-02-12,09:25:36,2023-02-12,12:25:36,142,km,3.5,Ml
124 km al O de Lebu,-37.175 ,-74.948,2023-02-12,08:44:04,2023-02-12,11:44:04,18,km,3.5,Ml
67 km al S de Alto Hospicio,-20.839 ,-70.296,2023-02-12,06:55:02,2023-02-12,09:55:02,62,km,3.1,Ml
62 km al N de Pica,-19.961 ,-69.138,2023-02-12,01:19:42,2023-02-12,04:19:42,96,km,2.6,Ml
33 km al NO de Mina Collahuasi,-20.668 ,-68.931,2023-02-12,00:17:08,2023-02-12,03:17:08,105,km,2.9,Ml
31 km al SE de CamiÃ±a,-19.503 ,-69.204,2023-02-11,23:19:06,2023-02-12,02:19:06,106,km,3.1,Ml
33 km al SO de Los Vilos,-32.051 ,-71.824,2023-02-11,21:16:58,2023-02-12,00:16:58,26,km,3.0,Ml
