evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
99 km al O de Pisagua,-19.891 ,-71.112,2023-02-23,20:55:32,2023-02-23,23:55:32,8,km,3.7,Ml
33 km al SO de OllagÃ¼e,-21.475 ,-68.431,2023-02-23,20:47:09,2023-02-23,23:47:09,116,km,3.0,Ml
36 km al NO de Caldera,-26.828 ,-71.066,2023-02-23,20:34:37,2023-02-23,23:34:37,15,km,3.9,Ml
34 km al NO de Canela Baja,-31.159 ,-71.682,2023-02-23,18:59:57,2023-02-23,21:59:57,34,km,2.7,Ml
26 km al O de Tierra Amarilla,-27.541 ,-70.524,2023-02-23,18:42:48,2023-02-23,21:42:48,53,km,2.5,Ml
57 km al O de Los Vilos,-31.793 ,-72.101,2023-02-23,17:55:41,2023-02-23,20:55:41,40,km,2.6,Ml
57 km al SO de San Pedro de Atacama,-23.134 ,-68.704,2023-02-23,15:38:09,2023-02-23,18:38:09,94,km,4.3,Ml
112 km al NO de Pichilemu,-33.901 ,-73.078,2023-02-23,15:07:52,2023-02-23,18:07:52,28,km,2.7,Ml
76 km al S de Socaire,-24.239 ,-67.658,2023-02-23,14:45:50,2023-02-23,17:45:50,235,km,3.4,Ml
24 km al SO de Santiago,-33.587 ,-70.836,2023-02-23,14:24:11,2023-02-23,17:24:11,71,km,2.5,Ml
59 km al O de Los Vilos,-31.783 ,-72.114,2023-02-23,13:42:16,2023-02-23,16:42:16,43,km,2.6,Ml
49 km al E de Socaire,-23.735 ,-67.432,2023-02-23,12:28:30,2023-02-23,15:28:30,254,km,2.9,Ml
72 km al SE de Alto del Carmen,-29.107 ,-69.864,2023-02-23,12:22:10,2023-02-23,15:22:10,130,km,2.7,Ml
62 km al NE de San Pedro de Atacama,-22.450 ,-67.883,2023-02-23,12:00:19,2023-02-23,15:00:19,188,km,3.4,Ml
9 km al O de Iquique,-20.245 ,-70.232,2023-02-23,11:42:29,2023-02-23,14:42:29,40,km,2.5,Ml
76 km al SE de Socaire,-23.928 ,-67.242,2023-02-23,10:01:22,2023-02-23,13:01:22,222,km,5.2,Mw
117 km al NO de Pichilemu,-33.858 ,-73.107,2023-02-23,08:48:28,2023-02-23,11:48:28,28,km,2.7,Ml
114 km al NO de Pichilemu,-33.852 ,-73.070,2023-02-23,08:16:10,2023-02-23,11:16:10,27,km,3.7,Ml
119 km al NO de Pichilemu,-33.892 ,-73.159,2023-02-23,08:15:08,2023-02-23,11:15:08,28,km,2.6,Ml
17 km al NO de Baquedano,-23.260 ,-69.988,2023-02-23,07:29:41,2023-02-23,10:29:41,110,km,2.5,Ml
78 km al N de Calama,-21.801 ,-68.694,2023-02-23,07:26:01,2023-02-23,10:26:01,130,km,2.9,Ml
99 km al O de Navidad,-33.825 ,-72.891,2023-02-23,07:23:40,2023-02-23,10:23:40,35,km,5.5,Mww
87 km al NE de Paihuano,-29.463 ,-69.892,2023-02-23,05:44:17,2023-02-23,08:44:17,14,km,3.0,Ml
45 km al SO de Colchane.,-19.486 ,-69.010,2023-02-23,05:38:13,2023-02-23,08:38:13,114,km,2.5,Ml
38 km al S de Calama,-22.799 ,-68.835,2023-02-23,05:19:21,2023-02-23,08:19:21,104,km,2.5,Ml
117 km al E de Socaire,-23.901 ,-66.791,2023-02-23,04:52:45,2023-02-23,07:52:45,235,km,2.9,Ml
121 km al E de Socaire,-23.911 ,-66.759,2023-02-23,04:20:34,2023-02-23,07:20:34,218,km,3.3,Ml
25 km al NO de Colina,-33.058 ,-70.885,2023-02-23,01:39:43,2023-02-23,04:39:43,75,km,2.5,Ml
25 km al SO de Tongoy,-30.423 ,-71.665,2023-02-23,00:37:39,2023-02-23,03:37:39,33,km,2.6,Ml
17 km al SO de Mina La Escondida.,-24.374 ,-69.183,2023-02-23,00:28:23,2023-02-23,03:28:23,99,km,2.8,Ml
23 km al SO de Tongoy,-30.418 ,-71.646,2023-02-23,00:22:10,2023-02-23,03:22:10,26,km,4.1,Ml
28 km al SO de Tongoy,-30.439 ,-71.695,2023-02-23,00:18:57,2023-02-23,03:18:57,34,km,4.3,Ml
53 km al O de QuellÃ³n,-43.168 ,-74.272,2023-02-22,23:36:14,2023-02-23,02:36:14,31,km,2.5,Ml
40 km al N de Mina La Escondida.,-23.911 ,-69.064,2023-02-22,22:41:14,2023-02-23,01:41:14,108,km,2.9,Ml
46 km al O de Navidad,-34.007 ,-72.328,2023-02-22,22:08:55,2023-02-23,01:08:55,36,km,2.6,Ml
43 km al SO de Los Vilos,-32.242 ,-71.742,2023-02-22,22:03:38,2023-02-23,01:03:38,33,km,2.7,Ml
109 km al SE de OllagÃ¼e,-22.050 ,-67.690,2023-02-22,21:30:44,2023-02-23,00:30:44,220,km,3.4,Ml
