evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al NE de Calama,-22.221 ,-68.696,2022-10-20,20:10:01,2022-10-20,23:10:01,115,km,2.7,Ml
17 km al NO de Punitaqui,-30.711 ,-71.372,2022-10-20,19:51:56,2022-10-20,22:51:56,44,km,3.0,Ml
42 km al S de Antofagasta,-24.007 ,-70.530,2022-10-20,17:46:04,2022-10-20,20:46:04,51,km,4.4,Mw
15 km al SO de OllagÃ¼e,-21.292 ,-68.379,2022-10-20,17:07:55,2022-10-20,20:07:55,125,km,3.2,Ml
18 km al E de Cobquecura,-36.145 ,-72.599,2022-10-20,15:56:05,2022-10-20,18:56:05,63,km,3.0,Ml
131 km al O de La Higuera,-29.261 ,-72.519,2022-10-20,15:39:34,2022-10-20,18:39:34,42,km,2.9,Ml
35 km al S de Mina Collahuasi,-21.128 ,-68.572,2022-10-20,15:31:38,2022-10-20,18:31:38,120,km,3.1,Ml
29 km al SE de Pica,-20.721 ,-69.202,2022-10-20,13:18:40,2022-10-20,16:18:40,112,km,2.8,Ml
86 km al E de Socaire,-23.827 ,-67.085,2022-10-20,13:04:44,2022-10-20,16:04:44,239,km,3.4,Ml
39 km al E de Monte Patria,-30.822 ,-70.582,2022-10-20,13:04:37,2022-10-20,16:04:37,97,km,3.5,Ml
20 km al O de OllagÃ¼e,-21.205 ,-68.446,2022-10-20,12:17:31,2022-10-20,15:17:31,119,km,2.9,Ml
18 km al NO de Punitaqui,-30.738 ,-71.413,2022-10-20,12:00:24,2022-10-20,15:00:24,50,km,2.9,Ml
19 km al NO de Punitaqui,-30.713 ,-71.403,2022-10-20,10:18:19,2022-10-20,13:18:19,46,km,3.0,Ml
19 km al NE de La Higuera,-29.382 ,-71.068,2022-10-20,05:41:02,2022-10-20,08:41:02,67,km,2.9,Ml
119 km al SE de Socaire,-24.311 ,-67.027,2022-10-20,05:37:09,2022-10-20,08:37:09,219,km,3.5,Ml
116 km al S de Uyuni,-21.466 ,-67.124,2022-10-20,05:12:14,2022-10-20,08:12:14,263,km,3.6,Ml
68 km al SE de Socaire,-24.025 ,-67.415,2022-10-20,05:09:29,2022-10-20,08:09:29,236,km,3.5,Ml
69 km al SO de OllagÃ¼e,-21.735 ,-68.628,2022-10-20,04:07:00,2022-10-20,07:07:00,122,km,2.9,Ml
50 km al SO de Mina Collahuasi,-21.097 ,-69.045,2022-10-20,02:54:30,2022-10-20,05:54:30,112,km,2.8,Ml
36 km al N de ChillÃ¡n,-36.301 ,-71.984,2022-10-20,02:07:18,2022-10-20,05:07:18,68,km,2.5,Ml
98 km al SE de Mina La Escondida.,-24.804 ,-68.291,2022-10-20,00:05:51,2022-10-20,03:05:51,136,km,2.6,Ml
29 km al S de Mina Collahuasi,-21.078 ,-68.595,2022-10-19,23:31:37,2022-10-20,02:31:37,134,km,2.8,Ml
43 km al SO de Mina Collahuasi,-21.108 ,-68.937,2022-10-19,23:26:08,2022-10-20,02:26:08,114,km,4.0,Ml
34 km al O de OllagÃ¼e,-21.179 ,-68.579,2022-10-19,23:00:35,2022-10-20,02:00:35,130,km,2.9,Ml
171 km al O de ConstituciÃ³n,-35.126 ,-74.282,2022-10-19,22:48:32,2022-10-20,01:48:32,10,km,2.7,Ml
22 km al NO de Mina Collahuasi,-20.728 ,-68.841,2022-10-19,22:36:35,2022-10-20,01:36:35,110,km,2.9,Ml
26 km al SO de Mina Collahuasi,-20.924 ,-68.884,2022-10-19,22:15:22,2022-10-20,01:15:22,102,km,2.7,Ml
