evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al NE de Calama,-22.097 ,-68.588,2022-10-01,17:07:27,2022-10-01,20:07:27,106,km,2.6,Ml
55 km al NE de Calama,-22.107 ,-68.561,2022-10-01,17:07:26,2022-10-01,20:07:26,113,km,2.5,Ml
72 km al NE de Calama,-21.871 ,-68.663,2022-10-01,16:13:09,2022-10-01,19:13:09,114,km,2.7,Ml
31 km al NE de Calama,-22.294 ,-68.697,2022-10-01,12:28:31,2022-10-01,15:28:31,116,km,3.2,Ml
72 km al NE de Socaire,-23.159 ,-67.368,2022-10-01,11:50:35,2022-10-01,14:50:35,279,km,3.3,Ml
99 km al E de Taltal,-25.243 ,-69.522,2022-10-01,09:49:14,2022-10-01,12:49:14,98,km,2.9,Ml
95 km al E de Socaire,-23.713 ,-66.969,2022-10-01,09:19:29,2022-10-01,12:19:29,197,km,2.9,Ml
27 km al NO de Mejillones,-22.944 ,-70.652,2022-10-01,07:03:38,2022-10-01,10:03:38,45,km,2.6,Ml
36 km al N de Calama,-22.146 ,-68.967,2022-10-01,06:31:13,2022-10-01,09:31:13,96,km,3.3,Ml
109 km al E de Socaire,-23.255 ,-66.883,2022-10-01,05:40:26,2022-10-01,08:40:26,194,km,4.3,Ml
45 km al SE de Pica,-20.855 ,-69.144,2022-10-01,02:33:39,2022-10-01,05:33:39,105,km,3.8,Ml
15 km al S de Tongoy,-30.386 ,-71.495,2022-10-01,01:30:07,2022-10-01,04:30:07,32,km,3.0,Ml
31 km al NO de Cami̱a,-19.071 ,-69.570,2022-10-01,01:13:09,2022-10-01,04:13:09,110,km,2.5,Ml
