evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
39 km al NE de Calama,-22.201 ,-68.681,2022-10-25,20:16:02,2022-10-25,23:16:02,118,km,2.9,Ml
69 km al SE de Socaire,-24.163 ,-67.640,2022-10-25,19:17:05,2022-10-25,22:17:05,242,km,3.2,Ml
43 km al N de Vallenar,-28.203 ,-70.627,2022-10-25,18:15:21,2022-10-25,21:15:21,75,km,2.7,Ml
45 km al N de Calama,-22.069 ,-68.992,2022-10-25,18:12:37,2022-10-25,21:12:37,99,km,2.5,Ml
34 km al NO de Putre,-18.036 ,-69.830,2022-10-25,14:01:59,2022-10-25,17:01:59,92,km,2.9,Ml
44 km al NO de ValparaÃ­so,-32.750 ,-71.920,2022-10-25,11:23:42,2022-10-25,14:23:42,29,km,2.5,Ml
25 km al E de Pica,-20.447 ,-69.096,2022-10-25,09:28:45,2022-10-25,12:28:45,100,km,2.7,Ml
28 km al E de Los Andes.,-32.929 ,-70.323,2022-10-25,09:18:45,2022-10-25,12:18:45,111,km,3.2,Ml
22 km al N de La Higuera,-29.321 ,-71.259,2022-10-25,08:31:38,2022-10-25,11:31:38,58,km,3.7,Ml
27 km al S de Pichilemu,-34.622 ,-72.060,2022-10-25,06:14:25,2022-10-25,09:14:25,26,km,2.7,Ml
32 km al NO de Pichilemu,-34.174 ,-72.253,2022-10-25,03:15:29,2022-10-25,06:15:29,27,km,3.0,Ml
60 km al S de Alto Hospicio,-20.782 ,-70.267,2022-10-25,00:07:20,2022-10-25,03:07:20,67,km,2.5,Ml
76 km al SE de Socaire,-24.155 ,-67.462,2022-10-24,21:45:05,2022-10-25,00:45:05,240,km,3.3,Ml
41 km al SO de OllagÃ¼e,-21.499 ,-68.521,2022-10-24,21:07:12,2022-10-25,00:07:12,132,km,3.2,Ml
