evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
51 km al NE de OllagÃ¼e,-20.868 ,-67.947,2022-10-22,18:15:21,2022-10-22,21:15:21,173,km,3.4,Ml
47 km al E de Sierra Gorda.,-22.929 ,-68.862,2022-10-22,17:53:01,2022-10-22,20:53:01,111,km,3.8,Ml
63 km al NO de La Higuera,-29.017 ,-71.508,2022-10-22,17:03:22,2022-10-22,20:03:22,31,km,3.0,Ml
52 km al SO de Los Vilos,-32.270 ,-71.870,2022-10-22,16:27:03,2022-10-22,19:27:03,29,km,2.5,Ml
69 km al NO de Tongoy,-29.859 ,-72.051,2022-10-22,16:08:31,2022-10-22,19:08:31,45,km,3.5,Ml
35 km al SO de Socaire,-23.838 ,-68.102,2022-10-22,15:04:19,2022-10-22,18:04:19,121,km,3.2,Ml
78 km al E de Alto del Carmen,-28.806 ,-69.692,2022-10-22,10:57:35,2022-10-22,13:57:35,125,km,3.3,Ml
6 km al SO de Mina La Escondida.,-24.312 ,-69.097,2022-10-22,09:37:30,2022-10-22,12:37:30,94,km,2.9,Ml
42 km al NO de Punitaqui,-30.648 ,-71.640,2022-10-22,09:28:52,2022-10-22,12:28:52,36,km,2.7,Ml
56 km al N de Mina Collahuasi,-20.335 ,-68.754,2022-10-22,08:46:10,2022-10-22,11:46:10,113,km,3.2,Ml
25 km al SO de Mina Collahuasi,-20.984 ,-68.829,2022-10-22,07:04:47,2022-10-22,10:04:47,117,km,2.9,Ml
20 km al NE de VichuquÃ©n,-34.788 ,-71.809,2022-10-22,04:10:37,2022-10-22,07:10:37,43,km,2.7,Ml
55 km al S de CamiÃ±a,-19.787 ,-69.278,2022-10-22,02:01:08,2022-10-22,05:01:08,92,km,2.8,Ml
53 km al N de Pica,-20.033 ,-69.190,2022-10-22,00:59:26,2022-10-22,03:59:26,93,km,2.7,Ml
18 km al SE de Sierra Gorda.,-23.028 ,-69.215,2022-10-22,00:30:39,2022-10-22,03:30:39,85,km,2.9,Ml
22 km al SE de Rancagua,-34.283 ,-70.540,2022-10-21,21:33:35,2022-10-22,00:33:35,122,km,3.2,Ml
