evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al SO de Huasco,-28.704 ,-71.349,2022-10-28,19:35:15,2022-10-28,22:35:15,31,km,2.8,Ml
106 km al SE de Socaire,-24.394 ,-67.322,2022-10-28,18:10:22,2022-10-28,21:10:22,190,km,3.5,Ml
124 km al SE de Socaire,-24.283 ,-66.935,2022-10-28,17:53:35,2022-10-28,20:53:35,218,km,3.6,Ml
13 km al NE de Termas del Flaco,-34.853 ,-70.372,2022-10-28,15:48:46,2022-10-28,18:48:46,133,km,2.9,Ml
19 km al N de Ovalle,-30.431 ,-71.213,2022-10-28,15:20:31,2022-10-28,18:20:31,54,km,2.6,Ml
117 km al E de Socaire,-23.942 ,-66.806,2022-10-28,09:54:36,2022-10-28,12:54:36,209,km,3.5,Ml
129 km al SE de Socaire,-24.310 ,-66.894,2022-10-28,09:21:41,2022-10-28,12:21:41,221,km,4.3,Mw
30 km al O de Canela Baja,-31.433 ,-71.774,2022-10-28,08:20:43,2022-10-28,11:20:43,30,km,2.9,Ml
39 km al O de Calama,-22.339 ,-69.279,2022-10-28,06:49:00,2022-10-28,09:49:00,91,km,3.4,Ml
47 km al S de CamiÃ±a,-19.732 ,-69.375,2022-10-28,04:31:53,2022-10-28,07:31:53,86,km,3.4,Ml
53 km al N de ChaÃ±aral.,-25.884 ,-70.721,2022-10-28,04:16:15,2022-10-28,07:16:15,40,km,2.7,Ml
92 km al SE de Socaire,-24.260 ,-67.364,2022-10-28,03:46:53,2022-10-28,06:46:53,223,km,3.9,Ml
88 km al E de Tierra Amarilla,-27.474 ,-69.370,2022-10-28,03:20:13,2022-10-28,06:20:13,110,km,3.3,Ml
121 km al O de Navidad,-33.704 ,-73.105,2022-10-28,03:04:47,2022-10-28,06:04:47,47,km,3.2,Ml
50 km al O de La Ligua,-32.320 ,-71.744,2022-10-28,02:39:36,2022-10-28,05:39:36,30,km,3.2,Ml
20 km al SO de OllagÃ¼e,-21.327 ,-68.412,2022-10-28,01:36:10,2022-10-28,04:36:10,130,km,2.8,Ml
65 km al SE de Socaire,-24.092 ,-67.556,2022-10-28,00:46:06,2022-10-28,03:46:06,248,km,3.2,Ml
44 km al S de Mina Collahuasi,-21.214 ,-68.754,2022-10-27,23:31:00,2022-10-28,02:31:00,117,km,2.7,Ml
110 km al O de Lebu,-37.825 ,-74.874,2022-10-27,22:40:27,2022-10-28,01:40:27,30,km,3.2,Ml
20 km al NO de Tongoy,-30.094 ,-71.576,2022-10-27,22:05:50,2022-10-28,01:05:50,40,km,2.8,Ml
