evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al N de Pica,-20.061 ,-69.291,2022-10-19,20:29:42,2022-10-19,23:29:42,92,km,3.0,Ml
46 km al O de La Ligua,-32.573 ,-71.702,2022-10-19,20:22:33,2022-10-19,23:22:33,30,km,2.5,Ml
40 km al O de OllagÃ¼e,-21.193 ,-68.634,2022-10-19,20:13:07,2022-10-19,23:13:07,105,km,2.5,Ml
22 km al NO de Putre,-18.072 ,-69.724,2022-10-19,20:07:18,2022-10-19,23:07:18,123,km,3.0,Ml
56 km al S de Socaire,-24.073 ,-67.737,2022-10-19,19:51:26,2022-10-19,22:51:26,246,km,4.1,Ml
68 km al S de Socaire,-24.189 ,-67.763,2022-10-19,14:12:39,2022-10-19,17:12:39,226,km,2.7,Ml
34 km al E de Pica,-20.450 ,-69.011,2022-10-19,13:27:50,2022-10-19,16:27:50,126,km,2.8,Ml
65 km al O de OllagÃ¼e,-21.383 ,-68.860,2022-10-19,12:51:05,2022-10-19,15:51:05,101,km,2.9,Ml
44 km al S de OllagÃ¼e,-21.620 ,-68.314,2022-10-19,11:53:46,2022-10-19,14:53:46,144,km,2.6,Ml
21 km al O de OllagÃ¼e,-21.173 ,-68.451,2022-10-19,11:38:39,2022-10-19,14:38:39,127,km,2.8,Ml
42 km al SO de Los Vilos,-32.246 ,-71.714,2022-10-19,11:26:03,2022-10-19,14:26:03,10,km,3.4,Ml
56 km al NO de ValparaÃ­so,-32.579 ,-71.838,2022-10-19,11:23:37,2022-10-19,14:23:37,24,km,3.1,Ml
48 km al SO de Los Vilos,-32.252 ,-71.831,2022-10-19,10:52:33,2022-10-19,13:52:33,26,km,2.7,Ml
56 km al SO de Mina Collahuasi,-21.264 ,-68.931,2022-10-19,10:41:07,2022-10-19,13:41:07,113,km,3.5,Ml
17 km al E de Calama,-22.471 ,-68.763,2022-10-19,10:14:37,2022-10-19,13:14:37,113,km,2.9,Ml
43 km al SO de OllagÃ¼e,-21.529 ,-68.509,2022-10-19,10:04:19,2022-10-19,13:04:19,119,km,2.8,Ml
59 km al O de La Ligua,-32.548 ,-71.853,2022-10-19,09:54:22,2022-10-19,12:54:22,35,km,3.8,Ml
50 km al SE de Mina Los Pelambres,-32.109 ,-70.183,2022-10-19,09:37:48,2022-10-19,12:37:48,116,km,2.9,Ml
45 km al SE de Mina Los Pelambres,-32.025 ,-70.169,2022-10-19,06:34:04,2022-10-19,09:34:04,111,km,2.7,Ml
21 km al S de Canela Baja,-31.582 ,-71.422,2022-10-19,05:12:28,2022-10-19,08:12:28,48,km,3.1,Ml
21 km al NE de Putre,-18.056 ,-69.427,2022-10-19,03:14:12,2022-10-19,06:14:12,125,km,3.0,Ml
71 km al N de Huasco,-27.830 ,-71.255,2022-10-19,03:12:58,2022-10-19,06:12:58,37,km,2.5,Ml
21 km al NE de Tocopilla,-21.917 ,-70.119,2022-10-19,03:01:27,2022-10-19,06:01:27,50,km,3.1,Ml
95 km al NO de Punta Arenas,-52.451 ,-71.689,2022-10-19,02:54:43,2022-10-19,05:54:43,9,km,2.8,Ml
54 km al SO de Los Vilos,-32.284 ,-71.878,2022-10-19,01:42:04,2022-10-19,04:42:04,22,km,2.9,Ml
52 km al NE de Mina La Escondida.,-23.890 ,-68.751,2022-10-19,01:13:12,2022-10-19,04:13:12,115,km,3.5,Ml
18 km al SE de Pica,-20.639 ,-69.255,2022-10-19,00:27:05,2022-10-19,03:27:05,102,km,4.5,Mw
22 km al NE de Cauquenes,-35.807 ,-72.174,2022-10-18,22:59:33,2022-10-19,01:59:33,57,km,2.6,Ml
51 km al E de Socaire,-23.521 ,-67.391,2022-10-18,21:36:00,2022-10-19,00:36:00,262,km,3.0,Ml
