evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al SO de Mina Collahuasi,-21.098 ,-68.870,2022-11-25,20:31:04,2022-11-25,23:31:04,114,km,2.8,Ml
15 km al O de CombarbalÃ¡,-31.223 ,-71.153,2022-11-25,18:01:11,2022-11-25,21:01:11,97,km,2.8,Ml
32 km al S de Calama,-22.755 ,-68.925,2022-11-25,15:21:40,2022-11-25,18:21:40,100,km,3.5,Ml
36 km al SO de Pisagua,-19.885 ,-70.373,2022-11-25,14:33:08,2022-11-25,17:33:08,43,km,3.4,Ml
49 km al SO de Mina Collahuasi,-21.228 ,-68.854,2022-11-25,14:22:37,2022-11-25,17:22:37,113,km,2.6,Ml
130 km al O de Tocopilla,-22.201 ,-71.456,2022-11-25,13:52:30,2022-11-25,16:52:30,35,km,2.8,Ml
19 km al SE de Calama,-22.583 ,-68.788,2022-11-25,11:44:54,2022-11-25,14:44:54,104,km,2.7,Ml
71 km al S de Socaire,-24.232 ,-67.879,2022-11-25,10:51:08,2022-11-25,13:51:08,269,km,3.9,Ml
44 km al N de Pica,-20.091 ,-69.342,2022-11-25,07:56:19,2022-11-25,10:56:19,106,km,2.9,Ml
27 km al O de Illapel,-31.671 ,-71.448,2022-11-25,05:47:50,2022-11-25,08:47:50,49,km,3.5,Ml
25 km al NO de Mina Collahuasi,-20.709 ,-68.864,2022-11-25,05:46:35,2022-11-25,08:46:35,105,km,3.1,Ml
54 km al E de Sierra Gorda.,-23.067 ,-68.820,2022-11-25,04:40:01,2022-11-25,07:40:01,101,km,2.6,Ml
34 km al NE de Temuco,-38.564 ,-72.270,2022-11-25,03:26:09,2022-11-25,06:26:09,64,km,2.9,Ml
42 km al SE de Pica,-20.820 ,-69.139,2022-11-25,03:09:55,2022-11-25,06:09:55,103,km,2.5,Ml
119 km al O de TirÃºa,-38.465 ,-74.856,2022-11-25,01:40:56,2022-11-25,04:40:56,16,km,3.0,Ml
53 km al N de Calama,-22.002 ,-68.821,2022-11-25,00:55:42,2022-11-25,03:55:42,122,km,3.5,Ml
28 km al SE de Tocopilla,-22.255 ,-69.987,2022-11-25,00:22:29,2022-11-25,03:22:29,71,km,3.4,Ml
79 km al N de El Salvador,-25.532 ,-69.551,2022-11-24,22:55:49,2022-11-25,01:55:49,113,km,4.4,Ml
30 km al NO de San Pedro de Atacama,-22.668 ,-68.307,2022-11-24,22:32:38,2022-11-25,01:32:38,118,km,2.6,Ml
30 km al SO de Mina Collahuasi,-20.975 ,-68.898,2022-11-24,22:11:07,2022-11-25,01:11:07,111,km,2.5,Ml
42 km al NO de Canela Baja,-31.052 ,-71.636,2022-11-24,21:54:38,2022-11-25,00:54:38,67,km,2.5,Ml
19 km al NO de Punitaqui,-30.711 ,-71.407,2022-11-24,21:45:24,2022-11-25,00:45:24,44,km,3.7,Ml
