evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
69 km al O de Pisagua,-19.638 ,-70.871,2022-11-28,20:55:04,2022-11-28,23:55:04,52,km,2.6,Ml
81 km al O de Navidad,-33.729 ,-72.660,2022-11-28,20:49:07,2022-11-28,23:49:07,38,km,4.6,Mw
70 km al SO de OllagÃ¼e,-21.808 ,-68.500,2022-11-28,20:11:45,2022-11-28,23:11:45,122,km,4.3,Ml
48 km al NE de Pica,-20.141 ,-69.052,2022-11-28,18:27:59,2022-11-28,21:27:59,100,km,2.5,Ml
38 km al SE de Pica,-20.710 ,-69.055,2022-11-28,18:04:55,2022-11-28,21:04:55,106,km,2.6,Ml
14 km al O de Huasco,-28.477 ,-71.365,2022-11-28,15:03:59,2022-11-28,18:03:59,30,km,3.0,Ml
104 km al NO de Quillagua,-21.168 ,-70.392,2022-11-28,15:00:27,2022-11-28,18:00:27,58,km,3.0,Ml
7 km al E de CamiÃ±a,-19.291 ,-69.367,2022-11-28,14:25:59,2022-11-28,17:25:59,103,km,2.8,Ml
52 km al SO de Mina Collahuasi,-21.090 ,-69.070,2022-11-28,14:23:18,2022-11-28,17:23:18,114,km,3.2,Ml
41 km al NO de La Higuera,-29.236 ,-71.481,2022-11-28,14:07:09,2022-11-28,17:07:09,38,km,2.5,Ml
25 km al NO de Mina Collahuasi,-20.706 ,-68.858,2022-11-28,12:02:00,2022-11-28,15:02:00,102,km,2.5,Ml
65 km al NO de Quillagua,-21.268 ,-70.004,2022-11-28,11:40:43,2022-11-28,14:40:43,75,km,2.8,Ml
79 km al SO de Alto Hospicio,-20.914 ,-70.419,2022-11-28,10:48:12,2022-11-28,13:48:12,56,km,2.6,Ml
14 km al NO de La Serena,-29.807 ,-71.348,2022-11-28,09:24:01,2022-11-28,12:24:01,54,km,2.8,Ml
42 km al O de Navidad,-33.988 ,-72.287,2022-11-28,08:16:45,2022-11-28,11:16:45,28,km,2.5,Ml
59 km al NE de Pica,-19.999 ,-69.112,2022-11-28,07:59:03,2022-11-28,10:59:03,96,km,2.9,Ml
18 km al S de Navidad,-34.111 ,-71.855,2022-11-28,07:58:01,2022-11-28,10:58:01,61,km,3.0,Ml
45 km al N de Pica,-20.110 ,-69.187,2022-11-28,07:57:29,2022-11-28,10:57:29,106,km,2.7,Ml
102 km al E de San Pedro de Atacama,-22.824 ,-67.213,2022-11-28,07:52:55,2022-11-28,10:52:55,288,km,2.9,Ml
19 km al NO de OllagÃ¼e,-21.136 ,-68.414,2022-11-28,07:39:10,2022-11-28,10:39:10,139,km,4.5,Mw
12 km al NO de Los Vilos,-31.830 ,-71.588,2022-11-28,07:18:41,2022-11-28,10:18:41,37,km,3.0,Ml
24 km al S de La Ligua,-32.663 ,-71.193,2022-11-28,06:59:23,2022-11-28,09:59:23,56,km,2.7,Ml
25 km al NO de Navidad,-33.782 ,-72.003,2022-11-28,06:41:37,2022-11-28,09:41:37,34,km,2.9,Ml
21 km al N de La Higuera,-29.324 ,-71.169,2022-11-28,05:51:13,2022-11-28,08:51:13,55,km,3.0,Ml
27 km al S de Mina Collahuasi,-21.073 ,-68.642,2022-11-28,03:00:01,2022-11-28,06:00:01,128,km,2.7,Ml
77 km al SE de Socaire,-24.085 ,-67.354,2022-11-28,02:25:03,2022-11-28,05:25:03,236,km,3.9,Ml
73 km al O de Mina La Escondida.,-24.506 ,-69.733,2022-11-28,02:10:11,2022-11-28,05:10:11,45,km,2.5,Ml
35 km al SO de Canela Baja,-31.575 ,-71.763,2022-11-28,02:10:02,2022-11-28,05:10:02,36,km,2.5,Ml
52 km al SO de Huasco,-28.878 ,-71.467,2022-11-28,02:06:58,2022-11-28,05:06:58,30,km,3.0,Ml
27 km al O de VichuquÃ©n,-34.797 ,-72.266,2022-11-28,01:52:52,2022-11-28,04:52:52,46,km,3.9,Ml
75 km al SO de Tongoy,-30.717 ,-72.061,2022-11-28,00:05:03,2022-11-28,03:05:03,26,km,3.5,Ml
41 km al O de ChaÃ±aral.,-26.438 ,-71.024,2022-11-27,23:24:01,2022-11-28,02:24:01,50,km,2.7,Ml
54 km al SO de Socaire,-23.859 ,-68.333,2022-11-27,23:19:34,2022-11-28,02:19:34,191,km,2.8,Ml
101 km al O de Tongoy,-30.614 ,-72.466,2022-11-27,22:57:48,2022-11-28,01:57:48,29,km,2.8,Ml
85 km al NE de Socaire,-23.050 ,-67.303,2022-11-27,22:57:22,2022-11-28,01:57:22,253,km,2.9,Ml
27 km al E de Mina La Escondida.,-24.364 ,-68.808,2022-11-27,22:43:17,2022-11-28,01:43:17,110,km,3.0,Ml
37 km al NO de Canela Baja,-31.177 ,-71.754,2022-11-27,22:28:44,2022-11-28,01:28:44,62,km,2.6,Ml
58 km al O de La Ligua,-32.521 ,-71.845,2022-11-27,22:24:21,2022-11-28,01:24:21,20,km,2.9,Ml
40 km al NE de Pisagua,-19.445 ,-69.866,2022-11-27,21:44:13,2022-11-28,00:44:13,10,km,2.6,Ml
25 km al SO de Socaire,-23.735 ,-68.077,2022-11-27,21:38:33,2022-11-28,00:38:33,129,km,2.8,Ml
20 km al N de OllagÃ¼e,-21.051 ,-68.313,2022-11-27,21:14:38,2022-11-28,00:14:38,136,km,2.7,Ml
