evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
89 km al O de Tongoy,-30.282 ,-72.418,2022-11-08,19:48:55,2022-11-08,22:48:55,50,km,2.8,Ml
17 km al N de Calama,-22.317 ,-68.920,2022-11-08,19:05:13,2022-11-08,22:05:13,109,km,3.6,Ml
37 km al S de Calama,-22.790 ,-68.845,2022-11-08,16:54:31,2022-11-08,19:54:31,99,km,2.9,Ml
33 km al E de Los Andes.,-32.960 ,-70.276,2022-11-08,13:40:43,2022-11-08,16:40:43,116,km,2.8,Ml
31 km al NE de Calama,-22.262 ,-68.734,2022-11-08,11:49:11,2022-11-08,14:49:11,119,km,2.6,Ml
58 km al NO de Cobquecura,-35.796 ,-73.282,2022-11-08,11:26:07,2022-11-08,14:26:07,26,km,2.9,Ml
18 km al NO de Vichuqu̩n,-34.762 ,-72.120,2022-11-08,10:09:18,2022-11-08,13:09:18,39,km,3.0,Ml
26 km al SO de Punitaqui,-31.047 ,-71.358,2022-11-08,10:05:57,2022-11-08,13:05:57,24,km,3.1,Ml
68 km al SE de Socaire,-24.117 ,-67.546,2022-11-08,08:45:08,2022-11-08,11:45:08,222,km,3.5,Ml
21 km al NE de Quillota,-32.747 ,-71.092,2022-11-08,08:32:10,2022-11-08,11:32:10,62,km,3.0,Ml
79 km al SE de Socaire,-23.911 ,-67.200,2022-11-08,08:27:25,2022-11-08,11:27:25,240,km,3.5,Ml
27 km al SO de Santiago,-33.670 ,-70.750,2022-11-08,05:51:16,2022-11-08,08:51:16,79,km,5.3,Mw
34 km al SE de Cha̱aral.,-26.535 ,-70.358,2022-11-08,03:28:35,2022-11-08,06:28:35,90,km,2.8,Ml
43 km al N de Pica,-20.113 ,-69.224,2022-11-07,23:12:17,2022-11-08,02:12:17,93,km,2.5,Ml
80 km al SE de Socaire,-24.103 ,-67.332,2022-11-07,22:28:42,2022-11-08,01:28:42,211,km,4.5,Ml
44 km al NO de Mina Collahuasi,-20.495 ,-68.889,2022-11-07,21:16:33,2022-11-08,00:16:33,117,km,2.9,Ml
