evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
38 km al SE de Sierra Gorda.,-23.054 ,-68.984,2022-11-14,20:58:27,2022-11-14,23:58:27,113,km,2.6,Ml
47 km al NO de ValparaÃ­so,-32.657 ,-71.795,2022-11-14,20:22:36,2022-11-14,23:22:36,32,km,2.6,Ml
42 km al SO de Mina Collahuasi,-21.032 ,-68.998,2022-11-14,19:00:37,2022-11-14,22:00:37,114,km,3.4,Ml
29 km al SO de Canela Baja,-31.602 ,-71.656,2022-11-14,16:58:37,2022-11-14,19:58:37,43,km,3.2,Ml
46 km al O de OllagÃ¼e,-21.279 ,-68.698,2022-11-14,14:15:47,2022-11-14,17:15:47,116,km,2.9,Ml
23 km al NO de CombarbalÃ¡,-31.069 ,-71.213,2022-11-14,13:46:28,2022-11-14,16:46:28,58,km,2.7,Ml
4 km al O de Ovalle,-30.611 ,-71.240,2022-11-14,13:09:08,2022-11-14,16:09:08,44,km,3.9,Ml
50 km al SO de Los Vilos,-32.171 ,-71.946,2022-11-14,12:21:19,2022-11-14,15:21:19,41,km,2.7,Ml
57 km al S de Mina Collahuasi,-21.320 ,-68.812,2022-11-14,12:20:31,2022-11-14,15:20:31,117,km,3.3,Ml
27 km al NE de Linares,-35.719 ,-71.337,2022-11-14,10:06:14,2022-11-14,13:06:14,95,km,2.8,Ml
65 km al NE de Socaire,-23.343 ,-67.307,2022-11-14,07:49:13,2022-11-14,10:49:13,256,km,2.6,Ml
26 km al SE de Linares,-36.065 ,-71.500,2022-11-14,07:35:48,2022-11-14,10:35:48,99,km,2.6,Ml
15 km al O de Punitaqui,-30.801 ,-71.416,2022-11-14,06:55:51,2022-11-14,09:55:51,61,km,3.5,Ml
5 km al NE de Lebu,-37.582 ,-73.616,2022-11-14,05:43:15,2022-11-14,08:43:15,14,km,3.0,Ml
40 km al E de Sierra Gorda.,-23.030 ,-68.950,2022-11-14,04:38:52,2022-11-14,07:38:52,99,km,2.7,Ml
65 km al SE de Socaire,-24.040 ,-67.487,2022-11-14,04:31:05,2022-11-14,07:31:05,259,km,3.1,Ml
74 km al SE de Socaire,-24.050 ,-67.367,2022-11-14,04:01:17,2022-11-14,07:01:17,225,km,2.6,Ml
57 km al S de Alto Hospicio,-20.777 ,-70.033,2022-11-14,03:26:36,2022-11-14,06:26:36,76,km,3.4,Ml
46 km al O de Mina Collahuasi,-20.915 ,-69.087,2022-11-14,01:51:35,2022-11-14,04:51:35,103,km,2.6,Ml
57 km al NO de ConcepciÃ³n,-36.554 ,-73.586,2022-11-14,01:43:15,2022-11-14,04:43:15,24,km,2.8,Ml
47 km al O de Lebu,-37.558 ,-74.189,2022-11-14,01:23:44,2022-11-14,04:23:44,36,km,3.5,Ml
24 km al N de Huasco,-28.255 ,-71.152,2022-11-14,00:13:58,2022-11-14,03:13:58,49,km,3.0,Ml
52 km al NO de ConcepciÃ³n,-36.573 ,-73.535,2022-11-13,23:25:01,2022-11-14,02:25:01,31,km,3.7,Ml
60 km al NE de Calama,-21.998 ,-68.650,2022-11-13,21:55:53,2022-11-14,00:55:53,151,km,3.4,Ml
46 km al SO de Los Vilos,-32.166 ,-71.896,2022-11-13,21:53:40,2022-11-14,00:53:40,26,km,2.8,Ml
90 km al NE de Socaire,-23.148 ,-67.147,2022-11-13,21:25:28,2022-11-14,00:25:28,235,km,2.5,Ml
36 km al SO de Los Vilos,-32.145 ,-71.777,2022-11-13,21:13:27,2022-11-14,00:13:27,10,km,2.6,Ml
