evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al SO de Mina Collahuasi,-21.138 ,-68.899,2022-11-11,18:42:55,2022-11-11,21:42:55,112,km,3.0,Ml
51 km al S de Mina Collahuasi,-21.268 ,-68.808,2022-11-11,18:00:52,2022-11-11,21:00:52,119,km,3.1,Ml
76 km al SE de Socaire,-24.224 ,-67.609,2022-11-11,13:37:50,2022-11-11,16:37:50,232,km,3.4,Ml
69 km al SE de Socaire,-24.093 ,-67.490,2022-11-11,13:30:56,2022-11-11,16:30:56,250,km,3.1,Ml
38 km al E de Socaire,-23.630 ,-67.516,2022-11-11,10:16:49,2022-11-11,13:16:49,267,km,3.4,Ml
43 km al S de Cami̱a,-19.684 ,-69.535,2022-11-11,08:24:23,2022-11-11,11:24:23,84,km,2.9,Ml
17 km al SO de Ovalle,-30.691 ,-71.344,2022-11-11,08:13:00,2022-11-11,11:13:00,35,km,3.0,Ml
19 km al NO de Punitaqui,-30.693 ,-71.381,2022-11-11,08:00:58,2022-11-11,11:00:58,42,km,3.4,Ml
23 km al NO de Mina Collahuasi,-20.715 ,-68.845,2022-11-11,07:24:05,2022-11-11,10:24:05,108,km,3.0,Ml
66 km al N de Taltal,-24.823 ,-70.568,2022-11-11,06:56:00,2022-11-11,09:56:00,36,km,2.5,Ml
54 km al E de Rancagua,-34.305 ,-70.173,2022-11-11,06:45:01,2022-11-11,09:45:01,138,km,2.6,Ml
39 km al NE de Pica,-20.252 ,-69.056,2022-11-11,05:24:48,2022-11-11,08:24:48,96,km,2.5,Ml
25 km al E de Vichuqu̩n,-34.815 ,-71.737,2022-11-11,04:46:13,2022-11-11,07:46:13,49,km,2.7,Ml
53 km al NO de Quillagua,-21.268 ,-69.826,2022-11-11,04:19:43,2022-11-11,07:19:43,85,km,3.5,Ml
48 km al S de Socaire,-23.994 ,-67.728,2022-11-11,03:16:51,2022-11-11,06:16:51,262,km,2.7,Ml
49 km al SO de Mina Collahuasi,-21.139 ,-68.986,2022-11-11,02:25:48,2022-11-11,05:25:48,103,km,2.6,Ml
57 km al SE de Socaire,-23.959 ,-67.498,2022-11-11,00:54:46,2022-11-11,03:54:46,257,km,3.7,Ml
34 km al S de Mina Collahuasi,-21.127 ,-68.608,2022-11-10,22:56:04,2022-11-11,01:56:04,133,km,2.8,Ml
12 km al E de Colina,-33.183 ,-70.550,2022-11-10,21:15:27,2022-11-11,00:15:27,90,km,3.5,Ml
74 km al E de Alto del Carmen,-28.754 ,-69.730,2022-11-10,21:10:16,2022-11-11,00:10:16,136,km,3.2,Ml
