evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
26 km al SE de Pica,-20.692 ,-69.213,2022-12-10,20:29:54,2022-12-10,23:29:54,103,km,2.9,Ml
25 km al SO de Tongoy,-30.435 ,-71.648,2022-12-10,18:01:35,2022-12-10,21:01:35,31,km,3.0,Ml
62 km al NE de Calama,-21.953 ,-68.693,2022-12-10,17:49:54,2022-12-10,20:49:54,128,km,3.1,Ml
36 km al NO de Navidad,-33.664 ,-72.001,2022-12-10,15:15:42,2022-12-10,18:15:42,34,km,2.7,Ml
36 km al NO de Navidad,-33.685 ,-72.045,2022-12-10,15:03:30,2022-12-10,18:03:30,36,km,2.6,Ml
33 km al NO de Navidad,-33.702 ,-72.017,2022-12-10,08:53:58,2022-12-10,11:53:58,35,km,2.6,Ml
44 km al SE de Sierra Gorda.,-23.187 ,-69.018,2022-12-10,08:27:49,2022-12-10,11:27:49,93,km,2.5,Ml
100 km al S de Uyuni,-21.358 ,-66.834,2022-12-10,08:25:28,2022-12-10,11:25:28,245,km,3.2,Ml
35 km al SE de Putre,-18.386 ,-69.295,2022-12-10,07:09:40,2022-12-10,10:09:40,120,km,3.4,Ml
18 km al O de Illapel,-31.610 ,-71.360,2022-12-10,05:49:05,2022-12-10,08:49:05,40,km,4.6,Mw
21 km al NE de Ovalle,-30.470 ,-71.043,2022-12-10,05:48:36,2022-12-10,08:48:36,16,km,5.0,Mw
41 km al NO de Navidad,-33.664 ,-72.108,2022-12-10,04:25:48,2022-12-10,07:25:48,30,km,5.4,Mw
10 km al SO de San Pedro de Atacama,-22.976 ,-68.272,2022-12-10,03:41:31,2022-12-10,06:41:31,123,km,5.6,Mww
19 km al S de Baquedano,-23.495 ,-69.902,2022-12-10,03:17:34,2022-12-10,06:17:34,60,km,2.6,Ml
87 km al O de Arica,-18.440 ,-71.143,2022-12-10,02:10:29,2022-12-10,05:10:29,38,km,3.5,Ml
24 km al SE de Putre,-18.353 ,-69.401,2022-12-09,23:18:48,2022-12-10,02:18:48,112,km,2.6,Ml
24 km al SE de San Fernando,-34.781 ,-70.891,2022-12-09,23:11:33,2022-12-10,02:11:33,106,km,2.7,Ml
62 km al E de Tierra Amarilla,-27.513 ,-69.638,2022-12-09,23:00:11,2022-12-10,02:00:11,115,km,3.2,Ml
82 km al SE de Socaire,-24.207 ,-67.442,2022-12-09,22:44:13,2022-12-10,01:44:13,230,km,3.4,Ml
37 km al SO de Arica,-18.662 ,-70.610,2022-12-09,21:06:27,2022-12-10,00:06:27,64,km,3.7,Ml
