evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
120 km al O de Pichilemu,-33.943 ,-73.204,2022-12-29,20:51:11,2022-12-29,23:51:11,23,km,3.2,Ml
47 km al SO de Vallenar,-28.903 ,-71.068,2022-12-29,20:30:07,2022-12-29,23:30:07,70,km,2.8,Ml
23 km al E de Calama,-22.505 ,-68.713,2022-12-29,19:55:41,2022-12-29,22:55:41,103,km,2.6,Ml
44 km al SE de Baquedano,-23.573 ,-69.503,2022-12-29,15:27:23,2022-12-29,18:27:23,25,km,2.7,Mlv
56 km al N de Pica,-20.022 ,-69.138,2022-12-29,14:36:48,2022-12-29,17:36:48,109,km,2.8,Ml
114 km al O de El Tabo,-33.388 ,-72.900,2022-12-29,13:46:23,2022-12-29,16:46:23,31,km,2.8,Ml
71 km al SO de OllagÃ¼e,-21.770 ,-68.617,2022-12-29,13:17:44,2022-12-29,16:17:44,112,km,2.8,Ml
42 km al S de Mina Collahuasi,-21.201 ,-68.711,2022-12-29,10:16:54,2022-12-29,13:16:54,117,km,2.8,Ml
53 km al SE de Socaire,-23.934 ,-67.530,2022-12-29,08:42:14,2022-12-29,11:42:14,242,km,3.6,Ml
96 km al S de Socaire,-24.404 ,-67.564,2022-12-29,07:26:26,2022-12-29,10:26:26,223,km,3.2,Ml
72 km al NE de San Pedro de Atacama,-22.387 ,-67.805,2022-12-29,05:49:53,2022-12-29,08:49:53,187,km,3.7,Ml
67 km al S de Socaire,-24.184 ,-67.816,2022-12-29,04:34:27,2022-12-29,07:34:27,282,km,3.6,Ml
43 km al SO de Mina Collahuasi,-21.088 ,-68.969,2022-12-29,04:08:58,2022-12-29,07:08:58,113,km,2.7,Ml
30 km al O de OllagÃ¼e,-21.192 ,-68.537,2022-12-29,02:47:20,2022-12-29,05:47:20,133,km,2.7,Ml
65 km al SE de Socaire,-23.937 ,-67.379,2022-12-29,02:03:37,2022-12-29,05:03:37,268,km,3.5,Ml
48 km al SO de Mina Collahuasi,-21.109 ,-69.011,2022-12-29,01:09:24,2022-12-29,04:09:24,111,km,2.7,Ml
86 km al E de Socaire,-23.812 ,-67.082,2022-12-28,22:18:04,2022-12-29,01:18:04,238,km,2.9,Ml
