evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
21 km al N de La Higuera,-29.325 ,-71.164,2022-12-06,19:16:25,2022-12-06,22:16:25,54,km,2.8,Ml
34 km al NO de La Higuera,-29.226 ,-71.327,2022-12-06,17:35:16,2022-12-06,20:35:16,43,km,2.6,Ml
63 km al SE de Socaire,-23.851 ,-67.336,2022-12-06,15:41:50,2022-12-06,18:41:50,253,km,3.5,Ml
21 km al E de Petorca,-32.285 ,-70.713,2022-12-06,13:48:19,2022-12-06,16:48:19,96,km,4.2,Ml
62 km al E de San Pedro de Atacama,-23.054 ,-67.616,2022-12-06,09:53:28,2022-12-06,12:53:28,231,km,2.5,Ml
56 km al O de Navidad,-33.966 ,-72.433,2022-12-06,09:34:00,2022-12-06,12:34:00,34,km,2.6,Ml
49 km al NE de Los Andes.,-32.452 ,-70.338,2022-12-06,09:31:19,2022-12-06,12:31:19,107,km,2.6,Ml
41 km al O de Los Vilos,-31.776 ,-71.911,2022-12-06,08:18:27,2022-12-06,11:18:27,36,km,2.5,Ml
40 km al O de Canela Baja,-31.416 ,-71.879,2022-12-06,07:24:22,2022-12-06,10:24:22,32,km,2.5,Ml
91 km al E de Socaire,-23.782 ,-67.019,2022-12-06,04:41:28,2022-12-06,07:41:28,252,km,3.8,Ml
36 km al NO de La Higuera,-29.215 ,-71.360,2022-12-06,02:52:05,2022-12-06,05:52:05,54,km,4.7,Ml
74 km al NE de Alto del Carmen,-28.219 ,-70.044,2022-12-06,01:18:57,2022-12-06,04:18:57,115,km,3.3,Ml
13 km al N de Lebu,-37.490 ,-73.638,2022-12-06,01:08:11,2022-12-06,04:08:11,40,km,2.6,Ml
25 km al NO de Punitaqui,-30.728 ,-71.492,2022-12-06,00:45:33,2022-12-06,03:45:33,20,km,2.7,Ml
88 km al SE de Socaire,-24.268 ,-67.435,2022-12-05,23:42:40,2022-12-06,02:42:40,216,km,4.3,Mw
58 km al E de Antuco,-37.148 ,-71.055,2022-12-05,23:22:05,2022-12-06,02:22:05,136,km,3.0,Ml
66 km al SE de Socaire,-24.121 ,-67.592,2022-12-05,22:36:18,2022-12-06,01:36:18,237,km,3.6,Ml
