evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al NE de VichuquÃ©n,-34.763 ,-71.768,2022-12-17,19:33:50,2022-12-17,22:33:50,41,km,2.7,Ml
46 km al SE de Pica,-20.852 ,-69.121,2022-12-17,16:55:18,2022-12-17,19:55:18,110,km,2.8,Ml
40 km al NO de Mina Collahuasi,-20.666 ,-68.998,2022-12-17,13:28:35,2022-12-17,16:28:35,103,km,2.5,Ml
70 km al SO de OllagÃ¼e,-21.758 ,-68.612,2022-12-17,13:18:07,2022-12-17,16:18:07,134,km,3.9,Ml
57 km al NO de Tongoy,-29.951 ,-71.966,2022-12-17,12:45:01,2022-12-17,15:45:01,32,km,3.6,Ml
64 km al SE de CamiÃ±a,-19.773 ,-69.064,2022-12-17,10:05:00,2022-12-17,13:05:00,127,km,3.4,Ml
34 km al S de Mina Collahuasi,-21.123 ,-68.596,2022-12-17,09:45:57,2022-12-17,12:45:57,120,km,2.5,Ml
49 km al N de CamiÃ±a,-18.869 ,-69.432,2022-12-17,08:50:29,2022-12-17,11:50:29,99,km,2.9,Ml
28 km al NE de Sierra Gorda.,-22.728 ,-69.123,2022-12-17,07:23:55,2022-12-17,10:23:55,92,km,2.5,Ml
41 km al NO de Taltal,-25.169 ,-70.802,2022-12-17,02:18:20,2022-12-17,05:18:20,38,km,3.3,Ml
10 km al S de Casablanca,-33.405 ,-71.380,2022-12-17,02:02:16,2022-12-17,05:02:16,64,km,3.4,Ml
42 km al NO de Taltal,-25.164 ,-70.800,2022-12-17,01:44:45,2022-12-17,04:44:45,37,km,3.6,Ml
98 km al NO de Tortel,-46.996 ,-74.055,2022-12-16,23:07:30,2022-12-17,02:07:30,11,km,4.3,Ml
31 km al E de Calama,-22.524 ,-68.630,2022-12-16,21:58:10,2022-12-17,00:58:10,103,km,2.6,Ml
52 km al SO de Arica,-18.750 ,-70.728,2022-12-16,21:13:46,2022-12-17,00:13:46,35,km,2.9,Ml
23 km al S de Punitaqui,-31.029 ,-71.312,2022-12-16,21:05:24,2022-12-17,00:05:24,58,km,3.8,Ml
56 km al NE de Calama,-22.006 ,-68.710,2022-12-16,21:04:35,2022-12-17,00:04:35,114,km,3.0,Ml
